conf_low,conf_high,std_estimate,p_value,trajectory_spec,model,term,estimate,std_error,df,statistic,Pr(>|t|)
-0.011062189752934253,0.010577968279532952,,0.9650185316807331,random_intercept_plus_slope_correlated,mcs_trajectory,(Intercept),-2.4211073670065057e-4,0.005520448477670205,12999.848699739783,-0.04385707749650596,0.9650190031402475
0.09846376392524506,0.1025514646018664,0.10050761426355573,0,random_intercept_plus_slope_correlated,mcs_trajectory,age_years,0.10050761426355573,0.0010427807848523852,11021.782657566764,96.3842216154601,0
