outcome,n,psi_mean,psi_sd,psi_median,psi_q25,psi_q75,stress_mean,positive_affect_mean,case_rate
Age 15 probable internalising case (CBCL >= 64; age-13 baseline < 64),5061,-2.0742469550667155,0.744324195417531,-2.03688192726104,-2.772588722239781,-1.5040773967762742,3.1343607982612136,20.14344991108477,0.0827899624580124
